#draft_year,draft_round,selection,team,firstname,lastname,ilkid,draft_from,leag
1983,10,3,CLE,Jon,Hanley,NULL,Xavier (OH),N
1983,10,4,SDC,Keith,Smith,NULL,San Diego State,N
1983,10,5,CHI,Tom,Emma,NULL,Duke,N
1983,10,6,UTA,Odell,Mosteller,NULL,Auburn,N
1983,10,7,GSW,Michael,Zeno,NULL,Long Beach State,N
1983,10,8,DET,Ike,Person,NULL,Michigan,N
1983,10,9,DAL,Clyde,Corley,NULL,Florida International,N
1983,10,10,WA1,Isiah,Singletary,NULL,St. Louis,N
1983,10,11,ATL,Ronnie,Carr,NULL,Western Carolina,N
1983,10,12,NYK,Bernard,Randolph,NULL,DePaul,N
1983,10,13,DEN,Cleveland,McCrae,NULL,Catawba,N
1983,10,14,KCK,Aaron,Haskins,NULL,Washington State,N
1983,10,15,POR,Russ,Christianson,NULL,East Oregon State,N
1983,10,16,SEA,David,Binion,NULL,North Carolina Central,N
1983,10,17,NJN,Rich,Simkus,NULL,Princeton,N
1983,10,18,MIL,Bob,Kelly,NULL,St. John's,N
1983,10,19,PHO,Bo,Overton,NULL,Oklahoma,N
1983,10,20,SAS,Lamar,Heard,NULL,Georgia,N
1983,10,21,BOS,Andy,Kupec,NULL,Bentley,N
1984,1,1,HOU,Akeem,Olajuwon,OLAJUHA01,Houston,N
1984,1,2,POR,Sam,Bowie,BOWIESA01,Kentucky,N
1984,1,3,CHI,Michael,Jordan,JORDAMI01,North Carolina,N
1984,1,4,DAL,Sam,Perkins,PERKISA01,North Carolina,N
1984,1,5,PHI,Charles,Barkley,BARKLCH01,Auburn,N
1984,1,6,WA1,Mel,Turpin,TURPIME01,Kentucky,N
1984,1,7,SAS,Alvin,Robertson,ROBERAL01,Arkansas,N
1984,1,8,LAC,Lancaster,Gordon,GORDOLA01,Louisville,N
1984,1,9,KCK,Otis,Thorpe,THORPOT01,Providence,N
1984,1,10,PHI,Leon,Wood,WOODLE01,Cal State-Fullerton,N
1984,1,11,ATL,Kevin,Willis,WILLIKE01,Michigan State,N
1984,1,12,CLE,Tim,McCormick,MCCORTI01,Michigan,N
1984,1,13,PHO,Jay,Humphries,HUMPHJA01,Colorado,N
1984,1,14,LAC,Michael,Cage,CAGEMI01,San Diego State,N
1984,1,15,DAL,Terence,Stansbury,STANSTE01,Temple,N
1984,1,16,UTA,John,Stockton,STOCKJO01,Gonzaga,N
1984,1,17,NJN,Jeff,Turner,TURNEJE01,Vanderbilt,N
1984,1,18,IND,Vern,Fleming,FLEMIVE01,Georgia,N
1984,1,19,POR,Bernard,Thompson,THOMPBE01,Fresno State,N
1984,1,20,DET,Tony,Campbell,CAMPBTO01,Ohio State,N
1984,1,21,MIL,Kenny,Fields,FIELDKE01,UCLA,N
1984,1,22,PHI,Tom,Sewell,SEWELTO01,Lamar,N
1984,1,23,LAL,Earl,Jones,JONESEA01,District of Columbia,N
1984,1,24,BOS,Michael,Young,YOUNGMI01,Houston,N
1984,2,1,IND,Devin,Durrant,DURREDE01,Brigham Young,N
1984,2,2,POR,Victor,Fleming,NULL,Xavier (OH),N
1984,2,3,CLE,Ron,Anderson,ANDERRO01,Fresno State,N
1984,2,4,SEA,Cory,Blackwell,BLACKCO01,Wisconsin,N
1984,2,5,IND,Stuart,Gray,GRAYST01,UCLA,N
1984,2,6,GSW,Steve,Burtt,BURTTST01,Iona,N
1984,2,7,GSW,Jay,Murphy,MURPHJA01,Boston College,N
1984,2,8,DET,Eric,Turner,NULL,Michigan,N
1984,2,9,POR,Steve,Colter,COLTEST01,New Mexico State,N
1984,2,10,WA1,Tony,Costner,NULL,St. Joseph's,N
1984,2,11,GSW,Othell,Wilson,WILSOOT01,Virginia,N
1984,2,12,PHO,Charles,Jones,JONESCH03,Louisville,N
1984,2,13,CHI,Ben,Coleman,COLEMBE01,Maryland,N
1984,2,14,DAL,Charles,Sitton,SITTOCH01,Oregon State,N
1984,2,15,SEA,Danny,Young,YOUNGDA01,Wake Forest,N
1984,2,16,DAL,Anthony,Teachey,NULL,Wake Forest,N
1984,2,17,DAL,Tom,Sluby,SLUBYTO01,Notre Dame,N
1984,2,18,DEN,Willie,White,WHITEWI01,Tennessee-Chattanooga,N
1984,2,19,CHI,Greg,Wiltjer,NULL,Victoria (Canada),N
1984,2,20,WA1,Fred,Raynolds,NULL,Texas-El Paso,N
1984,2,21,GSW,Gary,Plummer,PLUMMGA01,Boston U,N
1984,2,22,POR,Jerome,Kersey,KERSEJE01,Longwood (VA),N
1984,2,23,BOS,Ronnie,Williams,NULL,Florida,N
1984,3,1,PHI,James,Banks,NULL,Georgia,N
1984,3,2,CHI,Tim,Dillon,NULL,Northern Illinois,N
1984,3,3,CLE,Ben,McDonald,MCDONBE01,California-Irvine,N
1984,3,4,HOU,Jim,Petersen,PETERJI01,Minnesota,N
1984,3,5,SEA,Terry,Williams,NULL,Alabama,N
1984,3,6,WA1,Ricky,Ross,NULL,Tulsa,N
1984,3,7,KCK,Roosevelt,Chapman,NULL,Dayton,N
1984,3,8,GSW,Lewis,Jackson,NULL,Alabama State,N
1984,3,9,KCK,Jeff,Allen,NULL,St. John's,N
1984,3,10,SAS,Jeff,Binion,NULL,North Carolina A&T,N
1984,3,11,ATL,Bobby,Parks,NULL,Memphis State,N
1984,3,12,PHO,Murray,Jarman,NULL,Clemson,N
1984,3,13,CLE,Leonard,Mitchell,NULL,Louisiana State,N
1984,3,14,DAL,Jeff,Cross,CROSSJE01,Maine,N
1984,3,15,UTA,David,Pope,POPEDA01,Norfolk State,N
1984,3,16,NJN,Yommy,Sangodeyi,NULL,Sam Houston State,N
1984,3,17,NYK,Curtis,Green,NULL,Southern Mississippi,N
1984,3,18,POR,Tim,Kearney,NULL,West Virginia,N
1984,3,19,DET,Kevin,Springman,NULL,St. Joseph's,N
1984,3,20,MIL,Vernon,Delancy,NULL,Florida,N
1984,3,21,PHI,Butch,Graves,GRAVEBU01,Yale,N
1984,3,22,LAL,George,Singleton,NULL,Furman,N
1984,3,23,BOS,Rick,Carlisle,CARLIRI01,Virginia,N
1984,4,1,IND,Ralph,Jackson,JACKSRA01,UCLA,N
1984,4,2,CHI,Melvin,Johnson,NULL,North Carolina-Charlotte,N
1984,4,3,CLE,Art,Aaron,NULL,Northwestern,N
1984,4,4,HOU,Willie,Jackson,NULL,Centenary,N
1984,4,5,LAC,Marc,Glass,NULL,Montana,N
1984,4,6,WA1,Jim,Grandholm,GRANDJI01,South Florida,N
1984,4,7,CHI,Mark,Halsel,NULL,Northeastern,N
1984,4,8,SAS,John,Devereaux,NULL,Ohio,N
1984,4,9,DEN,Karl,Tilleman,NULL,Calgary (Canada),N
1984,4,10,KCK,Carl,Henry,HENRYCA01,Kansas,N
1984,4,11,ATL,Dickie,Beal,NULL,Kentucky,N
1984,4,12,PHO,Jeff,Collins,NULL,Nevada-Las Vegas,N
1984,4,13,SEA,Jeff,Jenkins,NULL,Xavier (OH),N
1984,4,14,DAL,John,Horrocks,NULL,North Texas State,N
1984,4,15,NJN,Hank,Cornley,NULL,Illinois State,N
1984,4,16,UTA,Jim,Rowinski,NULL,Purdue,N
1984,4,17,NYK,Bob,Thornton,THORNBO01,California-Irvine,N
1984,4,18,POR,Brett,Applegate,NULL,Brigham Young,N
1984,4,19,DET,Phillip,Smith,NULL,New Mexico,N
1984,4,20,SAS,Ozell,Jones,JONESOZ01,Cal State-Fullerton,N
1984,4,21,PHI,Earl,Harrison,NULL,Morehead State,N
1984,4,22,LAL,John,Revelli,NULL,Stanford,N
1984,4,23,BOS,Kevin,Mullin,NULL,Princeton,N
1984,5,1,IND,Gene,Smith,NULL,Georgetown,N
1984,5,2,CHI,Lamont,Robinson,NULL,Lamar,N
1984,5,3,CLE,Vince,Hinchen,NULL,Boise State,N
1984,5,4,HOU,Al,McClain,NULL,New Hampshire,N
1984,5,5,LAC,Alonza,Allen,ALLENAL01,SW Louisiana,N
1984,5,6,WA1,Colin,Irish,NULL,Bowling Green,N
1984,5,7,SAS,Eric,Richardson,NULL,Alabama,N
1984,5,8,GSW,Steve,Bartek,NULL,Doane,N
1984,5,9,KCK,Jim,Foster,NULL,South Carolina,N
1984,5,10,DEN,Prince,Bridges,NULL,Missouri,N
1984,5,11,ATL,Terry,Martin,NULL,NE Louisiana,N
1984,5,12,PHO,Bill,Flye,NULL,Richmond,N
1984,5,13,SEA,Elv,Parsquale,NULL,Victoria (Canada),N
1984,5,14,DAL,Dave,Williams,NULL,Illinois-Chicago,N
1984,5,15,UTA,Marcus,Gaither,NULL,Fairleigh Dickinson,N
1984,5,16,NJN,Michael,Gerren,NULL,South Alabama,N
1984,5,17,GSW,Scott,McCollum,NULL,Pepperdine,N
1984,5,18,POR,Mike,Whitmarsh,NULL,San Diego,N
1984,5,19,DET,Rick,Doyle,NULL,Texas-San Antonio,N
1984,5,20,MIL,Ernie,Floyd,NULL,Holy Cross,N
1984,5,21,PHI,Dan,Federman,NULL,Tennessee,N
1984,5,22,LAL,Lance,Berwald,NULL,North Dakota State,N
1984,5,23,BOS,Todd,Orlando,NULL,Bentley,N
1984,6,1,IND,Clyde,Vaughn,NULL,Pittsburgh,N
1984,6,2,CHI,Jeff,Tipton,NULL,Morehead State,N
1984,6,3,CLE,Matt,Doherty,NULL,North Carolina,N
1984,6,4,MIL,McKinley,Singleton,SINGLMC01,Alabama-Birmingham,N
1984,6,5,LAC,Phillip,Haynes,NULL,Memphis State,N
1984,6,6,WA1,Blaise,Bugajeski,NULL,Illinois Wesleyan,N
1984,6,7,GSW,Tony,Martin,NULL,Wyoming,N
1984,6,8,SAS,Dion,Brown,NULL,SW Louisiana,N
1984,6,9,DEN,Willie,Burton,NULL,Tennessee,N
1984,6,10,KCK,Bruce,Vanley,NULL,Tulsa,N
1984,6,11,ATL,Jim,Master,MASTEJI01,Kentucky,N
1984,6,12,PHO,Herman,Veal,NULL,Maryland,N
1984,6,13,SEA,Graylin,Warner,NULL,SW Louisiana,N
1984,6,14,DAL,LaVerne,Evans,NULL,Marshall,N
1984,6,15,NJN,Oscar,Schmidt,NULL,None (Brazil),N
1984,6,16,UTA,Chris,Harrison,NULL,West Virginia Wesleyan,N
1984,6,17,NYK,Eddie,Wilkins,WILKIED01,Gardner-Webb,N
1984,6,18,POR,Lance,Ball,NULL,Western Oregon,N
1984,6,19,DET,Rennie,Bailey,NULL,Louisiana Tech,N
1984,6,20,MIL,Mike,Reddick,NULL,Stetson,N
1984,6,21,PHI,Gary,Springer,NULL,Iona,N
1984,6,22,LAL,Keith,Jones,NULL,Stanford,N
1984,6,23,BOS,Steve,Carfino,NULL,Iowa,N
1984,7,1,IND,Kenton,Edelin,EDELIKE01,Virginia,N
1984,7,2,CHI,Butch,Hays,NULL,California,N
1984,7,3,CLE,Joe,Jakubick,NULL,Akron,N
1984,7,4,HOU,Joedy,Gardner,NULL,Cal State-Long Beach,N
1984,7,5,LAC,David,Brantley,NULL,Oregon,N
1984,7,6,WA1,Tim,Garrett,NULL,New Mexico,N
1984,7,7,SAS,Michael,Pitts,NULL,California,N
1984,7,8,GSW,Cliff,Higgins,NULL,Cal State-Northridge,N
1984,7,9,KCK,Chip,Harris,NULL,Robert Morris,N
1984,7,10,DEN,Mark,Simpson,NULL,Catawba,N
1984,7,11,ATL,Vince,Martello,NULL,Florida State,N
1984,7,12,PHO,Raymond,Crenshaw,NULL,Oklahoma State,N
1984,7,13,SEA,Gary,Gatewood,NULL,Oregon,N
1984,7,14,DAL,George,Turner,NULL,California-Irvine,N
1984,7,15,UTA,Bob,Evans,NULL,Southern Utah State,N
1984,7,16,NJN,Sean,Kerins,NULL,Syracuse,N
1984,7,17,NYK,Ken,Bannister,BANNIKE01,St. Augustine,N
1984,7,18,POR,Victor,Anger,NULL,Pepperdine,N
1984,7,19,DET,Barry,Francisco,NULL,Bloomsburg State,N
1984,7,20,MIL,Tony,William,NULL,Florida State,N
1984,7,21,PHI,Rich,Congo,NULL,Drexel,N
1984,7,22,LAL,Richard,Haenisch,NULL,Chaminade,N
1984,7,23,BOS,Mark,Van Valkenburg,NULL,Framingham State,N
1984,8,1,IND,Tom,Heitz,NULL,Kentucky,N
1984,8,2,CHI,Brett,Crawford,NULL,U.S. International,N
1984,8,3,CLE,Elliot,Beard,NULL,Oberlin,N
1984,8,4,HOU,Greg,Wolff,NULL,Angelo State,N
1984,8,5,LAC,Jim,McLoughlin,NULL,Temple,N
1984,8,6,WA1,Darryl,Odom,NULL,West Virginia Wesleyan,N
1984,8,7,GSW,Paul,Brozovich,NULL,Nevada-Las Vegas,N
1984,8,8,SAS,Dan,Tarkanian,NULL,Nevada-Las Vegas,N
1984,8,9,DEN,Bill,Wendlandt,NULL,Texas,N
1984,8,10,KCK,Nate,Rollins,NULL,Fort Hays State,N
1984,8,11,ATL,Robert,Brown,NULL,Long Island,N
1984,8,12,PHO,Mark,Fothergill,NULL,Maryland,N
1984,8,13,SEA,Jerry,McMillan,NULL,DePaul,N
1984,8,14,DAL,Leroy,Sutton,NULL,Arkansas,N
1984,8,15,NJN,Chris,Winans,NULL,Utah,N
1984,8,16,UTA,Eric,Booker,NULL,Nevada-Las Vegas,N
1984,8,17,NYK,Ricky,Tunstall,NULL,Youngstown State,N
1984,8,18,POR,Steve,Flint,NULL,California-San Diego,N
1984,8,19,DET,Dale,Roberts,NULL,Appalachian State,N
1984,8,20,MIL,Brad,Jergenson,NULL,South Carolina,N
1984,8,21,PHI,Frank,Dobbs,NULL,Villanova,N
1984,8,22,BOS,Champ,Godboldt,NULL,Holy Cross,N
1984,9,1,IND,Brian,Martin,MARTIBR01,Kansas,N
1984,9,2,CHI,Calvin,Pierce,NULL,Oklahoma,N
1984,9,3,CLE,John,Shimko,NULL,Xavier (OH),N
1984,9,4,HOU,Bill,Coon,NULL,Presbyterian,N
1984,9,5,LAC,Dave,Schultz,NULL,Westmont,N
1984,9,6,WA1,Mike,Emanuel,NULL,Pembroke State,N
1984,9,7,SAS,Melvin,Roseboro,NULL,St. Mary's (TX),N
1984,9,8,GSW,Mitch,Arnold,NULL,Fresno State,N
1984,9,9,KCK,Greg,Turner,NULL,Auburn,N
1984,9,10,DEN,Cecil,Exum,NULL,North Carolina,N
1984,9,11,ATL,Fred,Brown,NULL,Georgetown,N
1984,9,12,PHO,Buddy,Cox,NULL,Bellarmine,N
1984,9,13,SEA,Mike,Williams,NULL,Idaho State,N
1984,9,14,DAL,John,Tudor,NULL,Louisiana State,N
1984,9,15,UTA,Kelly,Knight,NULL,Kansas,N
1984,9,16,NJN,Billy,Ryan,NULL,Princeton,N
1984,9,17,NYK,Marc,Marotta,NULL,Marquette,N
1984,9,18,POR,Dennis,Black,NULL,Portland,N
1984,9,19,DET,Ben,Tower,NULL,Michigan State,N
1984,9,20,MIL,Edwin,Green,NULL,Massachusetts,N
1984,9,21,PHI,Michael,Mitchell,NULL,Drexel,N
1984,9,22,BOS,Joe,Dixon,NULL,Merrimack,N
1984,10,1,IND,Gary,Carver,NULL,Western Kentucky,N
1984,10,2,CHI,Carl,Lewis,NULL,Houston,N
1984,10,3,CLE,Darrell,Space,NULL,NE Illinois,N
1984,10,4,HOU,Robert,Turner,NULL,Canisius,N
1984,10,5,LAC,Dick,Mumma,NULL,Penn State,N
1984,10,6,WA1,Glynn,Myrick,NULL,Stetson,N
1984,10,7,GSW,Tim,Bell,NULL,California-Riverside,N
1984,10,8,SAS,Frank,Rodriguez,NULL,New Mexico State,N
1984,10,9,DEN,Dexter,Bailey,NULL,Xavier (OH),N
1984,10,10,KCK,Victor,Coleman,NULL,NW Missouri State,N
1984,10,11,ATL,Doug,Mills,NULL,Hofstra,N
1984,10,12,PHO,Ezra,Hill,NULL,Liberty Baptist,N
1984,10,13,SEA,Greg,Brandon,NULL,Creighton,N
1984,10,14,DAL,Napoleon,Johnson,NULL,Grambling,N
1984,10,15,NJN,Phil,Jamison,NULL,St. Peter's,N
1984,10,16,UTA,Mike,Curran,NULL,Niagara,N
1984,10,17,NYK,Mike,Henderson,NULL,C.W. Post,N
1984,10,18,POR,Randy,Dunn,NULL,George Fox,N
1984,10,19,DET,Dan,Pelekoudas,NULL,Michigan,N
1984,10,20,MIL,Mike,Toomer,NULL,Florida A&M,N
1984,10,21,PHI,Martin,Clark,NULL,Boston College,N
1984,10,22,BOS,Dan,Trant,NULL,Clark,N
1985,1,1,NYK,Patrick,Ewing,EWINGPA01,Georgetown,N
1985,1,2,IND,Wayman,Tisdale,TISDAWA01,Oklahoma,N
1985,1,3,LAC,Benoit,Benjamin,BENJABE01,Creighton,N
1985,1,4,SEA,Xavier,McDaniel,MCDANXA01,Wichita State,N
1985,1,5,ATL,Jon,Koncak,KONCAJO01,Southern Methodist,N
1985,1,6,SAC,Joe,Kleine,KLEINJO01,Arkansas,N
1985,1,7,GSW,Chris,Mullin,MULLICH01,St. John's,N
1985,1,8,DAL,Detlef,Schrempf,SCHREDE01,Washington,N
1985,1,9,CLE,Charles,Oakley,OAKLECH01,Virginia Union,N
1985,1,10,PHO,Ed,Pinckney,PINCKED01,Villanova,N
1985,1,11,CHI,Keith,Lee,LEEKE01,Memphis State,N
1985,1,12,WA1,Kenny,Green,GREENKE01,Wake Forest,N
1985,1,13,UTA,Karl,Malone,MALONKA01,Louisiana Tech,N
1985,1,14,SAS,Alfredrick,Hughes,HUGHEAL01,Loyola (IL),N
1985,1,15,DEN,Blair,Rasmussen,RASMUBL01,Oregon,N
1985,1,16,DAL,Bill,Wennington,WENNIBI01,St. John's,N
1985,1,17,DAL,Uwe,Blab,BLABUW01,Indiana,N
1985,1,18,DET,Joe,Dumars,DUMARJO01,McNeese State,N
1985,1,19,HOU,Steve,Harris,HARRIST01,Tulsa,N
1985,1,20,BOS,Sam,Vincent,VINCESA01,Michigan State,N
1985,1,21,PHI,Terry,Catledge,CATLETE01,South Alabama,N
1985,1,22,MIL,Jerry,Reynolds,REYNOJE01,Louisiana State,N
1985,1,23,LAL,A.C.,Green,GREENAC01,Oregon State,N
1985,1,24,POR,Terry,Porter,PORTETE01,Wisconsin-Stevens Point,N
1985,2,1,POR,Mike,Smrek,SMREKMI01,Canisius,N
1985,2,2,IND,Bill,Martin,MARTIBI01,Georgetown,N
1985,2,3,IND,Dwayne,McClain,MCCLADW01,Villanova,N
1985,2,4,CHI,Ken,Johnson,JOHNSKE02,Michigan State,N
1985,2,5,SAS,Mike,Brittain,BRITTMI01,South Carolina,N
1985,2,6,CLE,Calvin,Duncan,NULL,Virginia Commonwealth,N
1985,2,7,WA1,Manute,Bol,BOLMA01,Bridgeport,N
1985,2,8,PHO,Nick,Vanos,VANOSNI01,Santa Clara,N
1985,2,9,PHI,Greg,Stokes,STOKEGR01,Iowa,N
1985,2,10,CHI,Aubrey,Sherrod,NULL,Wichita State,N
1985,2,11,SAS,Tyrone,Corbin,CORBITY01,DePaul,N
1985,2,12,NJN,Yvon,Joseph,JOSEPYV01,Georgia Tech,N
1985,2,13,UTA,Carey,Scurry,SCURRCA01,Long Island,N
1985,2,14,NJN,Fernando,Martin,MARTIFE01,Madrid (Spain),N
1985,2,15,POR,George,Montgomery,NULL,Illinois,N
1985,2,16,DAL,Mark,Acres,ACRESMA01,Oral Roberts,N
1985,2,17,ATL,Lorenzo,Charles,CHARLLO01,North Carolina State,N
1985,2,18,GSW,Bobby,Hurt,NULL,Alabama,N
1985,2,19,DEN,Barry,Stevens,STEVEBA01,Iowa State,N
1985,2,20,PHI,Voise,Winters,WINTEVO01,Bradley,N
1985,2,21,CLE,John,Williams,WILLIHO01,Tulane,N
1985,2,22,CHI,Adrian,Branch,BRANCAD01,Maryland,N
1985,2,23,NYK,Gerald,Wilkins,WILKIGE01,Tennessee-Chattanooga,N
1985,3,1,IND,Kenny,Patterson,NULL,DePaul,N
1985,3,2,GSW,Brad,Wright,WRIGHBR01,UCLA,N
1985,3,3,DAL,Leonard,Allen,NULL,San Diego State,N
1985,3,4,SAC,Charles,Bradley,NULL,South Florida,N
1985,3,5,LAC,Anicet,Lavodrama,NULL,Houston Baptist,N
1985,3,6,SEA,Rolando,Lamb,NULL,Virginia Commonwealth,N
1985,3,7,HOU,Sam,Mitchell,MITCHSA01,Mercer,N
1985,3,8,CLE,Herb,Johnson,NULL,Tulsa,N
1985,3,9,PHO,Jerry,Everett,NULL,Lamar,N
1985,3,10,HOU,Michael,Payne,NULL,Iowa,N
1985,3,11,WA1,Vernon,Moore,NULL,Creighton,N
1985,3,12,ATL,Sedric,Toney,TONEYSE01,Dayton,N
1985,3,13,DET,Andre,Goode,NULL,Northwestern,N
1985,3,14,POR,Perry,Young,YOUNGPE01,Virginia Tech,N
1985,3,15,NJN,Nigel,Manuel,NULL,UCLA,N
1985,3,16,DAL,Harold,Keeling,KEELIHA01,Santa Clara,N
1985,3,17,DET,Richie,Johnson,NULL,Evansville,N
1985,3,18,WA1,Ken,Perry,NULL,Southern Illinois,N
1985,3,19,SAC,Michael,Adams,ADAMSMI01,Boston College,N
1985,3,20,PHI,Steve,Black,BLACKST01,La Salle,N
1985,3,21,MIL,Eugene,McDowell,NULL,Florida,N
1985,3,22,CHI,Mike,Brown,BROWNMI01,George Washington,N
1985,3,23,BOS,Andre,Battle,NULL,Loyola (IL),N
1985,4,1,GSW,Luster,Goodwin,NULL,Texas-El Paso,N
1985,4,2,IND,Vince,Hamilton,NULL,Clemson,N
1985,4,3,NYK,Fred,Cofield,COFIEFR01,Eastern Michigan,N
1985,4,4,LAC,Jim,Deines,NULL,Arizona State,N
1985,4,5,SEA,Alex,Stivrins,STIVRAL01,Colorado,N
1985,4,6,SAC,Willie,Simmons,NULL,Louisiana Tech,N
1985,4,7,ATL,Arvidas,Sabonis,SABONAR01,None (Soviet Union),N
1985,4,8,PHO,Granger,Hall,NULL,Temple,N
1985,4,9,CLE,Mark,Davis,DAVISMA02,Old Dominion,N
1985,4,10,CHI,Craig,Beard,NULL,Samford,N
1985,4,11,WA1,Richie,Adams,NULL,Nevada-Las Vegas,N
1985,4,12,SAS,Scott,Roth,ROTHSC01,Wisconsin,N
1985,4,13,UTA,Delaney,Rudd,RUDDDE01,Wake Forest,N
1985,4,14,ATL,John,Battle,BATTLJO01,Rutgers,N
1985,4,15,POR,Joe,Atkinson,NULL,Oklahoma State,N
1985,4,16,DAL,Bubba,Jennings,NULL,Texas Tech,N
1985,4,17,DET,Spud,Webb,WEBBSP01,North Carolina State,N
1985,4,18,HOU,Mike,Brooks,NULL,Tennessee,N
1985,4,19,DEN,Pete,Williams,WILLIPE01,Arizona,N
1985,4,20,PHI,Derrick,Gervin,GERVIDE01,Texas-San Antonio,N
1985,4,21,MIL,Cozell,McQueen,MCQUECO01,North Carolina State,N
1985,4,22,LAL,Dexter,Shouse,SHOUSDE01,South Alabama,N
1985,4,23,BOS,Cliff,Weber,NULL,Liberty Baptist,N
1985,5,1,IND,Kelvin,Johnson,NULL,Richmond,N
1985,5,2,GSW,Greg,Cavener,NULL,Missouri,N
1985,5,3,NYK,Mike,Schlegel,NULL,Virginia Commonwealth,N
1985,5,4,SEA,Lou,Stefanovic,NULL,Illinois State,N
1985,5,5,SAC,Bob,Lojewski,NULL,St. Joseph's,N
1985,5,6,LAC,Wayne,Carlander,NULL,USC,N
1985,5,7,ATL,Larry,Hampton,NULL,Hampton Institute,N
1985,5,8,CLE,Gunther,Behnke,NULL,None (West Germany),N
1985,5,9,PHO,Shawn,Campbell,NULL,Weber State,N
1985,5,10,CHI,Reid,Gettys,NULL,Houston,N
1985,5,11,WA1,Dean,Shaffer,NULL,Florida State,N
1985,5,12,UTA,Ray,Hall,NULL,Canisius,N
1985,5,13,SAS,Clayton,Olivier,NULL,USC,N
1985,5,14,POR,James,Anderson,NULL,Union (KY),N
1985,5,15,NJN,Kelly,Blaine,NULL,South Alabama,N
1985,5,16,DAL,Tommy,Davis,NULL,Minnesota,N
1985,5,17,DET,Mike,Lahm,NULL,Murray State,N
1985,5,18,IND,Ivan,Daniels,NULL,Illinois-Chicago,N
1985,5,19,DEN,Kenny,Brown,NULL,Texas A&M,N
1985,5,20,PHI,Carl,Wright,NULL,Southern Methodist,N
1985,5,21,MIL,Ray,Knight,NULL,Providence,N
1985,5,22,LAL,Timo,Saarelainen,NULL,Brigham Young,N
1985,5,23,BOS,Albert,Butts,NULL,La Salle,N
1985,6,1,GSW,Gerald,Crosby,NULL,Georgia,N
1985,6,2,IND,Stu,Primus,NULL,Boston College,N
1985,6,3,NYK,Kent,Lockhart,NULL,Texas-El Paso,N
1985,6,4,SAC,Charles,Valentine,NULL,Arkansas,N
1985,6,5,LAC,Malcolm,Thomas,NULL,Missouri,N
1985,6,6,SEA,Earl,Walker,NULL,Mercer,N
1985,6,7,ATL,Tony,Duckett,NULL,Lafayette,N
1985,6,8,PHO,Charles,Rayne,NULL,Temple,N
1985,6,9,CLE,Ricky,Johnson,NULL,Illinois State,N
1985,6,10,CHI,Dan,Meagher,NULL,Duke,N
1985,6,11,WA1,Matt,England,NULL,Houston Baptist,N
1985,6,12,SAS,Chris,Harper,NULL,Oregon,N
1985,6,13,UTA,Jim,Miller,NULL,Virginia,N
1985,6,14,NJN,George,Almones,NULL,SW Louisiana,N
1985,6,15,POR,Curtis,Moore,NULL,Nebraska,N
1985,6,16,DAL,Carlton,Cooper,NULL,Texas,N
1985,6,17,DET,Vincent,Giles,NULL,Eastern Michigan,N
1985,6,18,HOU,Sam,Potter,NULL,Oral Roberts,N
1985,6,19,DEN,Joe,Carrabino,NULL,Harvard,N
1985,6,20,PHI,Daryl,Lloyd,NULL,Drake,N
1985,6,21,MIL,Quentin,Anderson,NULL,Texas Tech,N
1985,6,22,LAL,Tony,Neal,NULL,Cal State-Fullerton,N
1985,6,23,BOS,Ralph,Lewis,LEWISRA02,La Salle,N
1985,7,1,IND,Jeff,Acres,NULL,Oral Roberts,N
1985,7,2,GSW,Eric,Boyd,NULL,North Carolina A&T,N
1985,7,3,NYK,Ken,Bantum,NULL,Cornell,N
1985,7,4,LAC,Gary,Maloncon,NULL,UCLA,N
1985,7,5,SEA,Michael,Phelps,PHELPMI01,Alcorn State,N
1985,7,6,SAC,Alton,Gipson,NULL,Florida State,N
1985,7,7,ATL,Bob,Ferry,NULL,Harvard,N
1985,7,8,CLE,Buzz,Peterson,NULL,North Carolina,N
1985,7,9,PHO,Georgi,Glouchkov,GLOUCGE01,Akademik Varna (Bulgaria),N
1985,7,10,CHI,Jeff,Adkins,NULL,Maryland,N
1985,7,11,WA1,Keith,Gray,NULL,Detroit,N
1985,7,12,UTA,Mike,Wacker,NULL,Texas-San Antonio,N
1985,7,13,SAS,Al,Young,NULL,Virginia Tech,N
1985,7,14,POR,Mark,Owen,NULL,College of Idaho,N
1985,7,15,NJN,Gary,McLain,NULL,Villanova,N
1985,7,16,DAL,Ed,Catchings,NULL,Nevada-Las Vegas,N
1985,7,17,DET,Frank,James,NULL,Nevada-Las Vegas,N
1985,7,18,IND,Don,Turney,NULL,Marshall,N
1985,7,19,DEN,Eddie,Smith,NULL,Arizona,N
1985,7,20,PHI,Jaye,Andrews,NULL,Bucknell,N
1985,7,21,MIL,Mario,Elie,ELIEMA01,American International,N
1985,7,22,LAL,Keith,Cleplicki,NULL,William & Mary,N
1985,7,23,BOS,Chris,Remly,NULL,Rutgers,N
1986,1,1,CLE,Brad,Daugherty,DAUGHBR01,North Carolina,N
1986,1,2,BOS,Len,Bias,NULL,Maryland,N
1986,1,3,GSW,Chris,Washburn,WASHBCH01,North Carolina State,N
1986,1,4,IND,Chuck,Person,PERSOCH01,Auburn,N
1986,1,5,NYK,Kenny,Walker,WALKEKE01,Kentucky,N
1986,1,6,PHO,William,Bedford,BEDFOWI01,Memphis State,N
1986,1,7,DAL,Roy,Tarpley,TARPLRO01,Michigan,N
